index,dst_port,protocol,flow_duration,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,flow_byts/s,flow_pkts/s,flow_iat_mean,flow_iat_std,flow_iat_max,flow_iat_min,fwd_iat_tot,fwd_iat_mean,fwd_iat_std,fwd_iat_max,fwd_iat_min,bwd_iat_tot,bwd_iat_mean,bwd_iat_std,bwd_iat_max,bwd_iat_min,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fwd_header_len,bwd_header_len,fwd_pkts/s,bwd_pkts/s,pkt_len_min,pkt_len_max,pkt_len_mean,pkt_len_std,pkt_len_var,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,cwe_flag_count,ece_flag_cnt,down/up_ratio,pkt_size_avg,fwd_seg_size_avg,bwd_seg_size_avg,fwd_byts/b_avg,fwd_pkts/b_avg,fwd_blk_rate_avg,bwd_byts/b_avg,bwd_pkts/b_avg,bwd_blk_rate_avg,subflow_fwd_pkts,subflow_fwd_byts,subflow_bwd_pkts,subflow_bwd_byts,init_fwd_win_byts,init_bwd_win_byts,fwd_act_data_pkts,fwd_seg_size_min,active_mean,active_std,active_max,active_min,idle_mean,idle_std,idle_max,idle_min
3072,443,6,116488566,16,20,1193,7423,306,0,74.5625,107.9697296,1460,0,371.15,597.242195,73.96434084,0.309043207,3328244.743,13700000.0,58200000,0,116000000,7765904.4,20400000.0,58200000,26,116000000,6126868.947,18300000.0,58300000,0,0,0,0,0,332,412,0.137352536,0.17169067,0,1460,232.8648649,465.1691545,216382.3423,0,0,1,1,0,0,0,1,1,239.3333333,74.5625,371.15,0,0,0,0,0,0,16,1193,20,7423,8192,1022,8,20,128692.5,71791.84439,179457,77928,58100000.0,154678.9013,58200000,58000000
3081,443,6,116515924,13,12,639,3903,206,0,49.15384615,72.9769897,1460,0,325.25,551.6443395,38.98179617,0.214562947,4854830.167,16400000.0,58200000,1,117000000,9709660.333,22600000.0,58200000,191,116000000,10600000.0,23500000.0,58300000,1,0,0,0,0,272,252,0.111572732,0.102990214,0,1460,174.6923077,395.9162305,156749.6615,0,0,1,1,0,0,0,1,0,181.68,49.15384615,325.25,0,0,0,0,0,0,13,639,12,3903,8192,123,6,20,103319.5,35882.13361,128692,77947,58100000.0,187881.1002,58200000,58000000
3085,443,6,118193994,21,16,1638,8420,271,0,78.0,94.96367727,1460,0,526.25,626.0134716,85.09738659,0.313044671,3283166.5,13500000.0,58500000,0,118000000,5909699.7,17900000.0,58500000,28,118000000,7874482.6,20500000.0,58600000,0,0,0,0,0,432,332,0.177674003,0.135370669,0,1460,264.6842105,463.6911312,215009.4651,0,0,1,1,0,0,0,1,0,271.8378378,78.0,526.25,0,0,0,0,0,0,21,1638,16,8420,8192,173,11,20,825152.0,1056711.688,1572360,77944,58200000.0,375720.4811,58500000,58000000
3089,443,6,116245082,13,10,601,3190,201,0,46.23076923,69.68399367,1430,0,319.0,552.6815438,32.61213236,0.197857833,5283867.364,17100000.0,58000000,1,116000000,9687090.167,22600000.0,58000000,195,116000000,12900000.0,25600000.0,58100000,1,0,0,0,0,272,212,0.111832688,0.086025145,0,1430,157.9583333,376.133473,141476.3895,0,0,1,1,0,0,0,1,0,164.826087,46.23076923,319.0,0,0,0,0,0,0,13,601,10,3190,8192,176,6,20,100726.0,54266.20282,139098,62354,58000000.0,11060.56427,58000000,58000000
3090,443,6,116428861,15,20,808,10480,188,0,53.86666667,75.43669689,1460,0,524.0,623.8095188,96.95190611,0.300612749,3424378.265,13900000.0,58300000,0,116000000,8316347.214,21100000.0,58300000,25,116000000,6126961.421,18300000.0,58300000,0,0,0,0,0,312,412,0.128834035,0.171778714,0,1460,313.5555556,520.1353365,270540.7683,0,0,1,1,0,0,0,1,1,322.5142857,53.86666667,524.0,0,0,0,0,0,0,15,808,20,10480,8192,70,7,20,59541.0,61021.901,102690,16392,58100000.0,165821.4899,58300000,58000000
3103,52477,6,1,2,0,31,0,31,0,15.5,21.92031022,0,0,0.0,0.0,31000000.0,2000000.0,1.0,0.0,1,1,1,1.0,0.0,1,1,0,0.0,0.0,0,0,1,0,0,0,40,0,2000000.0,0.0,0,31,20.66666667,17.89785834,320.3333333,0,1,0,0,1,0,0,0,0,31.0,15.5,0.0,0,0,0,0,0,0,2,31,0,0,70,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0
3105,443,6,117018538,15,15,1053,3661,402,0,70.2,112.5923113,1430,0,244.0666667,444.7158751,40.28421548,0.256369636,4035122.0,15000000.0,58800000,0,117000000,8358467.0,21200000.0,58800000,25,117000000,8353998.429,21200000.0,58800000,0,0,0,0,0,312,312,0.128184818,0.128184818,0,1430,152.0645161,326.4406976,106563.529,0,0,1,1,0,0,0,1,1,157.1333333,70.2,244.0666667,0,0,0,0,0,0,15,1053,15,3661,8192,180,8,20,111665.5,69773.76163,161003,62328,58400000.0,542474.6449,58800000,58000000
3106,443,6,117018699,15,17,1226,4996,576,0,81.73333333,151.4116747,1430,0,293.8823529,461.474252,53.17098936,0.273460569,3774796.742,14600000.0,58800000,0,117000000,8358478.5,21200000.0,58800000,25,117000000,7309766.188,19900000.0,58800000,0,0,0,0,0,312,352,0.128184642,0.145275927,0,1430,188.5454545,358.9744151,128862.6307,0,0,1,1,0,0,0,1,1,194.4375,81.73333333,293.8823529,0,0,0,0,0,0,15,1226,17,4996,8192,180,8,20,110807.5,68592.89331,159310,62305,58400000.0,543787.035,58800000,58000000
3110,443,6,116382103,14,15,847,7914,249,0,60.5,85.76152087,1460,0,527.6,681.9635307,75.27789732,0.249179206,4156503.679,15200000.0,58200000,0,116000000,8952469.462,21800000.0,58200000,73,116000000,8308553.714,21100000.0,58200000,0,0,0,0,0,292,312,0.12029341,0.128885796,0,1460,292.0333333,534.170997,285338.654,0,0,1,1,0,0,0,1,1,302.1034483,60.5,527.6,0,0,0,0,0,0,14,847,15,7914,8192,64,7,20,83855.0,30614.8952,105503,62207,58100000.0,131682.3745,58200000,58000000
3122,443,6,117089511,15,16,1253,5514,603,0,83.53333333,157.7357042,1430,0,344.625,550.3373359,57.79339193,0.264754714,3902983.7,14800000.0,58500000,0,117000000,8363536.5,21200000.0,58500000,26,117000000,7801788.333,20600000.0,58600000,0,0,0,0,0,312,332,0.12810712,0.136647594,0,1430,211.46875,419.8815489,176300.5151,0,0,1,1,0,0,0,1,1,218.2903226,83.53333333,344.625,0,0,0,0,0,0,15,1253,16,5514,8192,181,8,20,109330.5,66458.84504,156324,62337,58400000.0,155321.6613,58500000,58300000
3124,443,6,21044399,6,8,704,3695,383,0,117.3333333,157.9362741,1460,0,461.875,652.749446,209.0342423,0.665260148,1618799.923,5772019.552,20800000,1,145790,29158.0,25921.29865,49460,260,21000000,2999503.857,7862145.605,20800000,1,0,0,0,0,132,172,0.285111492,0.380148656,0,1460,293.2666667,507.5461227,257603.0667,0,0,1,1,0,0,0,1,1,314.2142857,117.3333333,461.875,0,0,0,0,0,0,6,704,8,3695,8192,7488,3,20,215143.0,0.0,215143,215143,20800000.0,0.0,20800000,20800000
3137,443,6,7254935,6,8,686,3695,388,0,114.3333333,156.7069452,1460,0,461.875,652.749446,603.8648175,1.929720942,558071.9231,1968886.797,7110544,0,69258,13851.6,11996.61324,23351,358,7233591,1033370.143,2679916.765,7110544,0,0,0,0,0,132,172,0.827023261,1.102697681,0,1460,292.0666667,507.8578916,257919.6381,0,0,1,1,0,0,0,1,1,312.9285714,114.3333333,461.875,0,0,0,0,0,0,6,686,8,3695,8192,7506,3,20,144274.0,0.0,144274,144274,7110544.0,0.0,7110544,7110544
3170,443,6,19314166,6,8,718,3695,388,0,119.6666667,160.8983116,1460,0,461.875,652.749446,228.485144,0.724856564,1485705.077,5314267.112,19200000,1,69986,13997.2,12160.56539,23646,271,19300000,2756107.286,7239005.713,19200000,1,0,0,0,0,132,172,0.310652813,0.414203751,0,1460,294.2,507.5331376,257589.8857,0,0,1,1,0,0,0,1,1,315.2142857,119.6666667,461.875,0,0,0,0,0,0,6,718,8,3695,8192,7474,3,20,141620.0,0.0,141620,141620,19200000.0,0.0,19200000,19200000
3174,443,6,20558282,6,8,709,3695,388,0,118.1666667,159.6225757,1460,0,461.875,652.749446,214.2202349,0.680990756,1581406.308,5637570.23,20300000,0,140148,28029.6,24951.22703,47096,251,20500000,2930530.714,7678754.186,20300000,0,0,0,0,0,132,172,0.291853181,0.389137575,0,1460,293.6,507.6109027,257668.8286,0,0,1,1,0,0,0,1,1,314.5714286,118.1666667,461.875,0,0,0,0,0,0,6,709,8,3695,8192,7483,3,20,214104.0,0.0,214104,214104,20300000.0,0.0,20300000,20300000
3177,0,0,116891085,66,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.564628175,1798324.385,2750620.841,18300000,75400,117000000,1798324.385,2750620.841,18300000,75400,0,0.0,0.0,0,0,0,0,0,0,0,0,0.564628175,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,66,0,0,0,-1,-1,0,0,36900000.0,36900000.0,63000000,10800000,12800000.0,4949910.279,18300000,8672005
3183,443,6,5353897,11,12,2008,4427,1078,0,182.5454545,315.1251699,1460,0,368.9166667,539.6978041,1201.92824,4.295936212,243358.9545,1077128.721,5065019,1,288614,28861.4,31413.02416,87861,47,5307376,482488.7273,1533277.002,5104949,1,0,0,0,0,232,252,2.054578189,2.241358024,0,1460,268.125,440.9185385,194409.1576,0,0,1,1,0,0,0,1,1,279.7826087,182.5454545,368.9166667,0,0,0,0,0,0,11,2008,12,4427,8192,8002,6,20,288614.0,0.0,288614,288614,5065019.0,0.0,5065019,5065019
3189,443,6,7833198,11,12,2008,4427,1078,0,182.5454545,315.1251699,1460,0,368.9166667,539.6978041,821.5035545,2.936220941,356054.4545,1608778.605,7558349,1,274654,27465.4,28738.1362,74189,43,7786790,707890.0,2280660.287,7583972,1,0,0,0,0,232,252,1.40427958,1.53194136,0,1460,268.125,440.9185385,194409.1576,0,0,1,1,0,0,0,1,1,279.7826087,182.5454545,368.9166667,0,0,0,0,0,0,11,2008,12,4427,8192,7856,6,20,274654.0,0.0,274654,274654,7558349.0,0.0,7558349,7558349
3197,443,6,20912896,6,8,708,3695,387,0,118.0,159.2846509,1460,0,461.875,652.749446,210.5399463,0.66944339,1608684.308,5709333.745,20600000,4,226293,45258.6,53826.33402,132654,291,20900000,2981184.857,7773742.607,20600000,4,0,0,0,0,132,172,0.28690431,0.38253908,0,1460,293.5333333,507.5976847,257655.4095,0,0,1,1,0,0,0,1,1,314.5,118.0,461.875,0,0,0,0,0,0,6,708,8,3695,8192,7484,3,20,302618.0,0.0,302618,302618,20600000.0,0.0,20600000,20600000
3203,443,6,111914595,18,18,952,1007,470,0,52.88888889,151.7470375,470,0,55.94444444,150.8479843,17.50441933,0.321673862,3197559.857,4672399.653,10000000,1442,112000000,6582530.059,4780301.292,10000000,62493,112000000,6582540.882,4796533.663,10000000,1442,0,0,0,0,360,360,0.160836931,0.160836931,0,470,52.97297297,147.3053304,21698.86036,0,0,0,0,1,0,0,0,1,54.44444444,52.88888889,55.94444444,0,0,0,0,0,0,18,952,18,1007,64206,16568,13,20,178415.6364,380014.4196,1109309,11386,9994585.364,20634.89199,10000000,9952834
3205,443,6,13965324,6,8,685,3695,387,0,114.1666667,156.3578161,1460,0,461.875,652.749446,313.6339694,1.002483007,1074255.692,3827877.454,13800000,1,72215,14443.0,12505.05492,23869,369,13900000,1991767.571,5213185.399,13800000,1,0,0,0,0,132,172,0.429635575,0.572847433,0,1460,292.0,507.8444644,257906.0,0,0,1,1,0,0,0,1,1,312.8571429,114.1666667,461.875,0,0,0,0,0,0,6,685,8,3695,8192,7507,3,20,151260.0,0.0,151260,151260,13800000.0,0.0,13800000,13800000
3210,443,6,13912421,11,12,2017,4427,1078,0,183.3636364,315.1752759,1460,0,368.9166667,539.6978041,463.1832231,1.653198965,632382.7727,2927692.833,13700000,9,172114,17211.4,23007.09316,74936,44,13900000,1262818.273,4155939.871,13800000,32,0,0,0,0,232,252,0.790660375,0.862538591,0,1460,268.5,440.8583525,194356.087,0,0,1,1,0,0,0,1,1,280.173913,183.3636364,368.9166667,0,0,0,0,0,0,11,2017,12,4427,8192,8002,6,20,172114.0,0.0,172114,172114,13700000.0,0.0,13700000,13700000
3217,443,6,10121630,11,12,2013,4431,1077,0,183.0,314.8628273,1460,0,369.25,539.5847098,636.6563488,2.27236127,460074.0909,2118747.051,9945946,1,175623,17562.3,24237.59201,79223,46,10100000,918180.0909,3013074.38,10000000,1,0,0,0,0,232,252,1.086781477,1.185579793,0,1460,268.5,440.7684002,194276.7826,0,0,1,1,0,0,0,1,1,280.173913,183.0,369.25,0,0,0,0,0,0,11,2013,12,4431,8192,8003,6,20,175623.0,0.0,175623,175623,9945946.0,0.0,9945946,9945946
3219,443,6,6893477,6,8,718,3695,388,0,119.6666667,160.8983116,1460,0,461.875,652.749446,640.1704104,2.030905449,530267.4615,1864900.362,6736540,0,73461,14692.2,12756.19766,24078,245,6869520,981360.0,2537971.415,6736540,0,0,0,0,0,132,172,0.870388049,1.160517399,0,1460,294.2,507.5331376,257589.8857,0,0,1,1,0,0,0,1,1,315.2142857,119.6666667,461.875,0,0,0,0,0,0,6,718,8,3695,8192,7474,3,20,156937.0,0.0,156937,156937,6736540.0,0.0,6736540,6736540
3228,443,6,11746166,6,8,676,3695,387,0,112.6666667,155.3520733,1460,0,461.875,652.749446,372.1214224,1.191878269,903551.2308,3195074.073,11500000,1,140076,28015.2,24918.14603,47239,352,11700000,1671645.429,4350339.552,11500000,1,0,0,0,0,132,172,0.510804972,0.681073297,0,1460,291.4,507.9598972,258023.2571,0,0,1,1,0,0,0,1,1,312.2142857,112.6666667,461.875,0,0,0,0,0,0,6,676,8,3695,8192,7516,3,20,208843.0,0.0,208843,208843,11500000.0,0.0,11500000,11500000
