index,dst_port,protocol,flow_duration,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,flow_byts/s,flow_pkts/s,flow_iat_mean,flow_iat_std,flow_iat_max,flow_iat_min,fwd_iat_tot,fwd_iat_mean,fwd_iat_std,fwd_iat_max,fwd_iat_min,bwd_iat_tot,bwd_iat_mean,bwd_iat_std,bwd_iat_max,bwd_iat_min,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fwd_header_len,bwd_header_len,fwd_pkts/s,bwd_pkts/s,pkt_len_min,pkt_len_max,pkt_len_mean,pkt_len_std,pkt_len_var,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,cwe_flag_count,ece_flag_cnt,down/up_ratio,pkt_size_avg,fwd_seg_size_avg,bwd_seg_size_avg,fwd_byts/b_avg,fwd_pkts/b_avg,fwd_blk_rate_avg,bwd_byts/b_avg,bwd_pkts/b_avg,bwd_blk_rate_avg,subflow_fwd_pkts,subflow_fwd_byts,subflow_bwd_pkts,subflow_bwd_byts,init_fwd_win_byts,init_bwd_win_byts,fwd_act_data_pkts,fwd_seg_size_min,active_mean,active_std,active_max,active_min,idle_mean,idle_std,idle_max,idle_min
3040,443,6,115411006,37,84,2815,98250,626,0,76.08108108,193.3103978,1460,0,1169.642857,558.555401,875.6963786,1.048426872,961758.3833,2917926.163,10000000,0,115000000,3205861.278,4649239.866,10000000,13,110000000,1330618.349,3415087.187,10000000,0,0,0,0,0,752,1824,0.320593341,0.727833531,0,1460,828.4016393,696.2065531,484703.5646,0,0,1,1,0,0,0,1,2,835.2479339,76.08108108,1169.642857,0,0,0,0,0,0,37,2815,84,98250,8192,1101,18,20,41974.54545,102349.9939,350569,10761,9998128.909,20203.83873,10000000,9937224
3041,443,6,115411450,33,80,2860,90908,628,0,86.66666667,206.6578795,1460,0,1136.35,583.2461343,812.4670472,0.979105626,1030459.375,3011846.398,10000000,0,115000000,3606607.813,4792526.002,10000000,13,110000000,1397992.911,3488781.093,10000000,0,0,0,0,0,672,1744,0.285933501,0.693172125,0,1460,822.5263158,695.5298001,483761.7028,0,0,1,1,0,0,0,1,2,829.8053097,86.66666667,1136.35,0,0,0,0,0,0,33,2860,80,90908,8192,1103,18,20,34551.0,76142.07372,264066,10718,10000000.0,3095.208341,10000000,10000000
3042,443,6,116771293,30,49,1113,47776,421,0,37.1,101.1285798,1460,0,975.0204082,660.1163878,418.6731066,0.676536141,1497067.859,3524041.221,10000000,0,117000000,4026596.31,4870605.589,10000000,13,111000000,2321046.354,4249299.26,10000000,0,0,0,0,0,612,1124,0.256912459,0.419623683,0,1460,611.1125,693.1851451,480505.6454,0,0,1,1,0,0,0,1,1,618.8481013,37.1,975.0204082,0,0,0,0,0,0,30,1113,49,47776,8192,127,16,20,112868.0,335857.3319,1179357,15523,9618072.0,1345745.514,10000000,5345136
3045,443,6,115227575,20,22,698,8494,334,0,34.9,86.590324,1460,0,386.0909091,611.8989108,79.7725718,0.364496085,2810428.659,4461471.172,10000000,0,115000000,6064609.211,4906547.881,10100000,19,111000000,5277175.19,5143284.08,10100000,0,0,0,0,0,412,584,0.173569564,0.190926521,0,1460,213.7674419,471.677646,222479.8018,0,0,1,1,0,0,0,1,1,218.8571429,34.9,386.0909091,0,0,0,0,0,0,20,698,22,8494,8192,123,15,20,69778.09091,38908.10677,187087,57753,10000000.0,2353.348257,10000000,10000000
3046,443,6,115729988,20,18,1120,1645,804,0,56.0,183.1016399,1330,0,91.38888889,312.3542745,23.89181964,0.328350505,3127837.514,4598133.56,10000000,1,116000000,6091052.0,4904829.641,10100000,28,111000000,6530008.235,4950938.164,10100000,1,0,0,0,0,412,364,0.172816055,0.15553445,0,1330,70.8974359,246.6955075,60858.67341,0,0,1,1,0,0,0,1,0,72.76315789,56.0,91.38888889,0,0,0,0,0,0,20,1120,18,1645,8192,40958,15,20,85312.45455,48210.77226,230671,70460,10000000.0,1642.47986,10000000,10000000
3047,443,6,116040785,30,70,817,77532,455,0,27.23333333,90.8312886,1460,0,1107.6,612.4853953,675.1850222,0.861765973,1172129.141,3189609.169,10000000,0,116000000,4001406.379,4895656.371,10000000,13,110000000,1599533.203,3692034.673,10000000,0,0,0,0,0,612,1544,0.258529792,0.603236181,0,1460,775.7326733,715.8395056,512426.1978,0,0,1,1,0,0,0,1,2,783.49,27.23333333,1107.6,0,0,0,0,0,0,30,817,70,77532,8192,980,15,20,27606.58333,56623.46532,207404,10843,9642457.75,1253634.215,10000000,5661636
3048,443,6,116042010,24,46,809,43638,447,0,33.70833333,99.35070914,1460,0,948.6521739,685.4681196,383.0250786,0.603229813,1681768.261,3714034.505,10000000,0,116000000,5045304.783,5000177.992,10000000,14,110000000,2452299.911,4350400.556,10000000,0,0,0,0,0,492,1064,0.20682165,0.396408163,0,1460,626.0140845,706.8150191,499587.4712,0,0,1,1,0,0,0,1,1,634.9571429,33.70833333,948.6521739,0,0,0,0,0,0,24,809,46,43638,8192,980,15,20,26619.16667,53725.03319,197216,10707,9643547.167,1248974.4,10000000,5677521
3049,443,6,117246727,33,77,2629,75350,833,0,79.66666667,223.0248958,1330,0,978.5714286,569.2519891,665.0846637,0.938192501,1075658.046,3041194.632,10000000,0,117000000,3663960.219,4786764.019,10100000,15,112000000,1478765.671,3561951.495,10100000,0,0,0,0,0,672,1544,0.28145775,0.65673475,0,1330,702.5135135,642.3169547,412571.0703,0,0,1,1,0,0,0,1,2,708.9,79.66666667,978.5714286,0,0,0,0,0,0,33,2629,77,75350,8192,40958,17,20,209564.0909,459942.4456,1596342,70458,10000000.0,1481.317325,10000000,10000000
3053,443,6,116049131,21,21,678,7170,317,0,32.28571429,81.45436935,1460,0,341.4285714,562.7825132,67.62652966,0.361915679,2830466.61,4477855.248,10000000,1,116000000,5802456.55,4939724.252,10000000,19,111000000,5527432.15,5110823.159,10000000,1,0,0,0,0,432,564,0.180957839,0.180957839,0,1460,182.5116279,422.7112249,178684.7796,0,0,1,1,0,0,0,1,1,186.8571429,32.28571429,341.4285714,0,0,0,0,0,0,21,678,21,7170,8192,980,15,20,45835.75,52737.21125,213296,30270,9624923.583,1308525.114,10000000,5469829
3054,80,6,116482390,18,15,875,1412,432,0,48.61111111,139.4789206,706,0,94.13333333,248.4172373,19.63386912,0.283304627,3640074.688,4766756.857,10000000,14,116000000,6851905.294,4560348.101,10000000,151,111000000,7942889.071,4126110.303,10000000,11739,0,0,0,0,372,444,0.154529796,0.12877483,0,706,67.26470588,191.9830025,36857.47326,0,0,1,1,0,0,0,1,0,69.3030303,48.61111111,94.13333333,0,0,0,0,0,0,18,875,15,1412,8192,176,13,20,110237.0,326466.4876,1094570,11454,9998926.727,15271.27422,10000000,9952893
3055,80,6,116742603,18,17,873,3928,431,0,48.5,139.1555414,1460,0,231.0588235,491.403153,41.12466123,0.299804862,3433605.971,4703708.54,10000000,1,117000000,6867211.941,4582087.762,10000000,213,112000000,6969240.438,4717242.153,10000000,1,0,0,0,0,372,484,0.154185358,0.145619504,0,1460,133.3611111,358.6681039,128642.8087,0,0,1,1,0,0,0,1,0,137.1714286,48.5,231.0588235,0,0,0,0,0,0,18,873,17,3928,8192,980,13,20,123525.9091,304860.0359,1042713,31250,10000000.0,4600.939955,10000000,9999709
3056,443,6,116165342,21,20,800,642,470,0,38.0952381,111.8404689,461,0,32.1,103.9984312,12.41334098,0.352945201,2904133.55,4513455.751,10000000,1,116000000,5808267.1,4918538.08,10000000,12,110000000,5815411.158,5059905.588,10000000,1,0,0,0,0,432,408,0.18077681,0.172168391,0,470,34.33333333,105.6038771,11152.17886,0,0,1,1,0,0,0,1,0,35.17073171,38.0952381,32.1,0,0,0,0,0,0,21,800,20,642,8192,5138,15,20,43067.83333,108268.1785,386862,11348,9637376.333,1252360.634,10000000,5660866
3059,80,6,115235423,16,14,449,788,438,0,28.0625,109.3175611,788,0,56.28571429,210.6018586,10.73454644,0.260336615,3973635.276,4881468.805,10000000,16,115000000,7682361.533,4160438.18,10000000,177,110000000,8476096.231,3759148.252,10000000,233,0,0,0,0,332,424,0.138846195,0.121490421,0,788,39.90322581,159.524158,25447.95699,0,0,1,1,0,0,0,1,0,41.23333333,28.0625,56.28571429,0,0,0,0,0,0,16,449,14,788,8192,288,12,20,18208.36364,21096.30135,81794,11283,9998877.091,15279.5132,10000000,9952838
3061,80,6,119360082,18,15,883,1576,436,0,49.05555556,140.7724372,788,0,105.0666667,277.2702309,20.6015274,0.276474341,3730002.563,4746326.3,10000000,28,119000000,7021181.294,4387464.466,10000000,185,114000000,8117167.0,3851815.581,10000000,791,0,0,0,0,372,444,0.150804186,0.125670155,0,788,72.32352941,209.2010372,43765.07398,0,0,1,1,0,0,0,1,0,74.51515152,49.05555556,105.0666667,0,0,0,0,0,0,18,883,15,1576,8192,290,13,20,333395.5455,1066874.506,3550143,11232,9997575.0,20012.19115,10000000,9937247
3062,80,6,115473035,16,14,443,706,432,0,27.6875,107.8175736,706,0,50.42857143,188.6864368,9.950374994,0.259800914,3981828.793,4882709.347,10000000,15,115000000,7698202.333,4148038.803,10000000,160,110000000,8476238.385,3756438.068,10000000,11691,0,0,0,0,332,424,0.138560487,0.121240426,0,706,37.06451613,146.3425059,21416.12903,0,0,1,1,0,0,0,1,0,38.3,27.6875,50.42857143,0,0,0,0,0,0,16,443,14,706,8192,172,12,20,19414.36364,25271.54866,95605,11448,9997961.727,18497.21731,10000000,9942199
3063,80,6,115472391,16,14,443,706,432,0,27.6875,107.8175736,706,0,50.42857143,188.6864368,9.950430489,0.259802363,3981806.586,4882705.94,10000000,13,115000000,7698159.4,4148123.866,10000000,174,110000000,8476179.385,3756434.092,10000000,11695,0,0,0,0,332,424,0.13856126,0.121241103,0,706,37.06451613,146.3425059,21416.12903,0,0,1,1,0,0,0,1,0,38.3,27.6875,50.42857143,0,0,0,0,0,0,16,443,14,706,8192,172,12,20,19382.54545,25064.0549,94948,11441,9997933.364,18488.97242,10000000,9942195
3066,443,6,118080548,25,25,1905,9895,673,0,76.2,178.8162465,1460,0,395.8,597.1414545,99.93178555,0.423439769,2409807.102,4201877.971,10000000,1,118000000,4920022.833,4923635.935,10000000,19,113000000,4694760.625,5032422.338,10000000,1,0,0,0,0,512,644,0.211719885,0.211719885,0,1460,231.372549,461.6639887,213133.6384,0,0,1,1,0,0,0,1,1,236.0,76.2,395.8,0,0,0,0,0,0,25,1905,25,9895,8192,1064,17,20,226474.0833,678346.2073,2380512,30248,9613570.0,1334655.617,10000000,5375969
3067,443,6,118913823,42,60,4678,32247,1126,0,111.3809524,235.9737431,1460,0,537.45,644.9731416,310.5189882,0.85776403,1177364.584,3013434.549,10000000,0,119000000,2900056.317,4196536.258,10000000,4338,119000000,2015294.746,3756514.294,10000000,0,0,0,0,0,852,1208,0.353196953,0.504567076,0,1460,358.4951456,555.200156,308247.2132,0,0,1,1,0,0,0,1,1,362.0098039,111.3809524,537.45,0,0,0,0,0,0,42,4678,60,32247,8192,9048,20,20,1922138.9,1675281.125,4062383,11436,9968092.0,24555.49262,10000000,9952820
3068,443,6,10114493,11,12,2008,4434,1078,0,182.5454545,315.1251699,1460,0,369.5,539.481148,636.9078509,2.273964696,459749.6818,2093574.543,9832681,0,281577,28157.7,29316.29276,76312,51,10100000,914961.7273,2967411.914,9861751,0,0,0,0,0,232,252,1.087548333,1.186416363,0,1460,268.4166667,440.8614015,194358.7754,0,0,1,1,0,0,0,1,1,280.0869565,182.5454545,369.5,0,0,0,0,0,0,11,2008,12,4434,8192,7856,6,20,281577.0,0.0,281577,281577,9832681.0,0.0,9832681,9832681
3070,80,6,115084711,16,14,445,706,434,0,27.8125,108.3175694,706,0,50.42857143,188.6864368,10.0013285,0.260677546,3968438.31,4880256.147,10000000,13,115000000,7672314.067,4166942.55,10000000,174,110000000,8476385.385,3756469.787,10000000,11771,0,0,0,0,332,424,0.139028024,0.121649521,0,706,37.12903226,146.5227495,21468.91613,0,0,1,1,0,0,0,1,0,38.36666667,27.8125,50.42857143,0,0,0,0,0,0,16,445,14,706,8192,172,12,20,18698.27273,22909.44321,87766,11456,9998935.273,15282.52014,10000000,9952867
3075,443,6,20830468,6,8,677,3695,388,0,112.8333333,155.7053842,1460,0,461.875,652.749446,209.8848667,0.672092437,1602343.692,5711074.043,20600000,1,141408,28281.6,25067.32435,46920,379,20800000,2969217.429,7778800.292,20600000,1,0,0,0,0,132,172,0.288039616,0.384052821,0,1460,291.4666667,507.9734058,258036.981,0,0,1,1,0,0,0,1,1,312.2857143,112.8333333,461.875,0,0,0,0,0,0,6,677,8,3695,8192,7515,3,20,220512.0,0.0,220512,220512,20600000.0,0.0,20600000,20600000
3091,443,6,116507094,14,18,873,10929,234,0,62.35714286,85.77036169,1460,0,607.1666667,676.9420212,101.2985527,0.274661387,3758293.355,14500000.0,58300000,0,117000000,8962084.154,21800000.0,58300000,28,116000000,6848746.529,19300000.0,58300000,0,0,0,0,0,292,372,0.120164357,0.15449703,0,1460,357.6363636,568.8593751,323600.9886,0,0,1,1,0,0,0,1,1,368.8125,62.35714286,607.1666667,0,0,0,0,0,0,14,873,18,10929,8192,127,7,20,103163.0,35756.97571,128447,77879,58100000.0,203846.1571,58300000,58000000
3092,443,6,116745949,19,37,853,35859,206,0,44.89473684,71.61307666,1430,0,969.1621622,644.8893322,314.46059,0.479674031,2122653.618,11000000.0,58500000,0,117000000,6485886.056,18800000.0,58500000,28,117000000,3241217.5,13500000.0,58500000,0,0,0,0,0,392,752,0.162746546,0.316927485,0,1430,644.0701754,684.1372267,468043.745,0,0,1,1,0,0,0,1,1,655.5714286,44.89473684,969.1621622,0,0,0,0,0,0,19,853,37,35859,8192,180,8,20,111454.5,47546.56707,145075,77834,58200000.0,372028.6766,58500000,58000000
3094,443,6,116273857,14,15,1050,5765,418,0,75.0,120.4018911,1460,0,384.3333333,595.523979,58.61162755,0.249411181,4152637.75,15200000.0,58000000,0,116000000,8944142.846,21800000.0,58000000,27,116000000,8298601.714,21100000.0,58000000,0,0,0,0,0,292,312,0.120405398,0.129005783,0,1460,227.1666667,451.0459173,203442.4195,0,0,1,1,0,0,0,1,1,235.0,75.0,384.3333333,0,0,0,0,0,0,14,1050,15,5765,8192,70,7,20,128197.0,49200.48983,162987,93407,58000000.0,14492.86059,58000000,58000000
3107,443,6,116842974,20,24,1764,4740,671,0,88.2,153.7919305,1430,0,197.5,391.981366,55.66445099,0.376573777,2717278.465,12400000.0,58200000,0,117000000,6149630.211,18300000.0,58300000,29,117000000,5077413.217,16700000.0,58200000,0,0,0,0,0,412,492,0.171169898,0.205403878,0,1430,144.5333333,306.5576173,93977.57273,0,0,1,1,0,0,0,1,1,147.8181818,88.2,197.5,0,0,0,0,0,0,20,1764,24,4740,8192,192,12,20,280754.0,308970.308,499229,62279,58100000.0,179158.2309,58200000,58000000
3108,443,6,118369914,30,35,3689,5486,452,0,122.9666667,161.2835334,1430,0,156.7428571,332.8240431,77.51125003,0.549126022,1849529.906,10200000.0,58900000,0,118000000,4081721.172,15100000.0,58900000,140,118000000,3476875.059,14000000.0,59100000,0,0,0,0,0,612,712,0.253442779,0.295683243,0,1430,139.0151515,264.8265901,70133.12284,0,0,1,1,0,0,0,1,1,141.1538462,122.9666667,156.7428571,0,0,0,0,0,0,30,3689,35,5486,8192,209,17,20,638901.5,682883.4242,1121773,156030,58500000.0,617524.1302,58900000,58000000
3109,443,6,116619496,23,27,1758,5184,366,0,76.43478261,101.4843589,1430,0,192.0,336.6843991,59.52692507,0.428744779,2379989.714,11600000.0,58300000,0,117000000,5300886.182,17100000.0,58300000,27,117000000,4482349.808,15800000.0,58300000,0,0,0,0,0,472,552,0.197222598,0.23152218,0,1430,136.1176471,259.1762834,67172.34588,0,0,1,1,0,0,0,1,1,138.84,76.43478261,192.0,0,0,0,0,0,0,23,1758,27,5184,8192,197,12,20,155051.0,109147.5885,232230,77872,58100000.0,209964.045,58300000,58000000
3155,443,6,118208691,34,34,3770,4025,470,0,110.8823529,202.1987868,470,0,118.3823529,197.9735236,65.9426979,0.575253811,1764308.821,3552329.43,10000000,986,118000000,3581736.697,4397941.125,10000000,62498,118000000,3581734.061,4433216.345,10000000,986,1,0,0,0,680,680,0.287626906,0.287626906,0,470,119.7826087,201.7563229,40705.61381,0,1,0,0,1,0,0,0,1,121.5441176,110.8823529,118.3823529,0,0,0,0,0,0,34,3770,34,4025,63737,12808,17,20,1856676.7,1476849.748,4062372,11397,9963054.4,21527.53667,10000000,9952826
3166,443,6,9891854,11,12,2017,4435,1078,0,183.3636364,315.1752759,1460,0,369.5833333,539.450808,652.2538646,2.325145519,449629.7273,2067166.406,9704521,1,187226,18722.6,26305.1562,86406,51,9869689,897244.4545,2942254.896,9768409,1,0,0,0,0,232,252,1.112026118,1.213119401,0,1460,268.8333333,440.7931258,194298.5797,0,0,1,1,0,0,0,1,1,280.5217391,183.3636364,369.5833333,0,0,0,0,0,0,11,2017,12,4435,8192,7856,6,20,187226.0,0.0,187226,187226,9704521.0,0.0,9704521,9704521
3178,443,6,110224819,28,28,2830,3012,470,0,101.0714286,196.2026406,470,0,107.5714286,192.1726517,53.00076746,0.508052547,2004087.618,3828325.265,10000000,1117,110000000,4081977.704,4655909.091,10000000,62467,110000000,4081975.296,4686556.158,10000000,1117,1,0,0,0,560,560,0.254026273,0.254026273,0,470,110.7368421,196.7804729,38722.55451,0,1,0,0,1,0,0,0,1,112.7142857,101.0714286,107.5714286,0,0,0,0,0,0,28,2830,28,3012,64206,15628,15,20,1048108.4,1068911.81,2218661,11430,9973231.4,26322.69792,10000000,9952813
3181,443,6,13803722,6,8,708,3695,387,0,118.0,159.2846509,1460,0,461.875,652.749446,318.971941,1.014219208,1061824.769,3759679.64,13600000,1,144972,28994.4,25744.14945,48664,276,13800000,1965321.429,5119246.973,13600000,1,0,0,0,0,132,172,0.434665375,0.579553833,0,1460,293.5333333,507.5976847,257655.4095,0,0,1,1,0,0,0,1,1,314.5,118.0,461.875,0,0,0,0,0,0,6,708,8,3695,8192,7484,3,20,229092.0,0.0,229092,229092,13600000.0,0.0,13600000,13600000
