index,dst_port,protocol,flow_duration,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,flow_byts/s,flow_pkts/s,flow_iat_mean,flow_iat_std,flow_iat_max,flow_iat_min,fwd_iat_tot,fwd_iat_mean,fwd_iat_std,fwd_iat_max,fwd_iat_min,bwd_iat_tot,bwd_iat_mean,bwd_iat_std,bwd_iat_max,bwd_iat_min,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fwd_header_len,bwd_header_len,fwd_pkts/s,bwd_pkts/s,pkt_len_min,pkt_len_max,pkt_len_mean,pkt_len_std,pkt_len_var,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,cwe_flag_count,ece_flag_cnt,down/up_ratio,pkt_size_avg,fwd_seg_size_avg,bwd_seg_size_avg,fwd_byts/b_avg,fwd_pkts/b_avg,fwd_blk_rate_avg,bwd_byts/b_avg,bwd_pkts/b_avg,bwd_blk_rate_avg,subflow_fwd_pkts,subflow_fwd_byts,subflow_bwd_pkts,subflow_bwd_byts,init_fwd_win_byts,init_bwd_win_byts,fwd_act_data_pkts,fwd_seg_size_min,active_mean,active_std,active_max,active_min,idle_mean,idle_std,idle_max,idle_min
3146,0,0,103209437,59,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.571653152,1779473.052,2362854.44,16800000,531216,103000000,1779473.052,2362854.44,16800000,531216,0,0.0,0.0,0,0,0,0,0,0,0,0,0.571653152,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,59,0,0,0,-1,-1,0,0,37700000.0,33900000.0,61700000,13700000,11600000.0,7465128.522,16800000,6286328
3150,443,6,7928145,6,8,718,3695,388,0,119.6666667,160.8983116,1460,0,461.875,652.749446,556.624532,1.76586074,609857.3077,2155161.114,7782313,1,69982,13996.4,12161.87199,23690,252,7906641,1129520.143,2933732.17,7782313,1,0,0,0,0,132,172,0.75679746,1.00906328,0,1460,294.2,507.5331376,257589.8857,0,0,1,1,0,0,0,1,1,315.2142857,119.6666667,461.875,0,0,0,0,0,0,6,718,8,3695,8192,7474,3,20,145799.0,0.0,145799,145799,7782313.0,0.0,7782313,7782313
3156,443,6,20971010,6,8,675,3695,386,0,112.5,154.9990323,1460,0,461.875,652.749446,208.3829057,0.667588256,1613154.615,5750529.647,20800000,1,146232,29246.4,26012.61038,49046,388,20900000,2989176.714,7832671.283,20800000,1,0,0,0,0,132,172,0.286109253,0.381479004,0,1460,291.3333333,507.9465195,258009.6667,0,0,1,1,0,0,0,1,1,312.1428571,112.5,461.875,0,0,0,0,0,0,6,675,8,3695,8192,7517,3,20,218956.0,0.0,218956,218956,20800000.0,0.0,20800000,20800000
3158,443,6,6706024,11,12,2008,4436,1078,0,182.5454545,315.1251699,1460,0,369.6666667,539.4206207,960.9270709,3.429752115,304819.2727,1368939.902,6433204,0,272630,27263.0,28484.24092,74097,46,6659333,605393.9091,1942016.222,6460358,0,0,0,0,0,232,252,1.640316229,1.789435886,0,1460,268.5,440.845926,194345.1304,0,0,1,1,0,0,0,1,1,280.173913,182.5454545,369.6666667,0,0,0,0,0,0,11,2008,12,4436,8192,8002,6,20,272630.0,0.0,272630,272630,6433204.0,0.0,6433204,6433204
3161,443,6,20576193,6,8,709,3695,388,0,118.1666667,159.6225757,1460,0,461.875,652.749446,214.0337622,0.680397973,1582784.077,5641912.834,20400000,1,146782,29356.4,26062.77864,49463,314,20500000,2932765.286,7684748.423,20400000,1,0,0,0,0,132,172,0.291599131,0.388798841,0,1460,293.6,507.6109027,257668.8286,0,0,1,1,0,0,0,1,1,314.5714286,118.1666667,461.875,0,0,0,0,0,0,6,709,8,3695,8192,7483,3,20,215966.0,0.0,215966,215966,20400000.0,0.0,20400000,20400000
3172,443,6,6698700,11,12,2008,4435,1078,0,182.5454545,315.1251699,1460,0,369.5833333,539.450808,961.8284145,3.433502023,304486.3636,1367754.865,6427602,1,270926,27092.6,28806.76364,77769,45,6653656,604877.8182,1941941.56,6459653,1,0,0,0,0,232,252,1.642109663,1.79139236,0,1460,268.4583333,440.8536166,194351.9112,0,0,1,1,0,0,0,1,1,280.1304348,182.5454545,369.5833333,0,0,0,0,0,0,11,2008,12,4435,8192,8002,6,20,270926.0,0.0,270926,270926,6427602.0,0.0,6427602,6427602
3185,443,6,20869836,6,8,676,3695,387,0,112.6666667,155.3520733,1460,0,461.875,652.749446,209.4410325,0.670824629,1605372.0,5724323.106,20700000,0,140268,28053.6,24906.63812,47219,399,20800000,2975041.714,7797013.888,20700000,0,0,0,0,0,132,172,0.28749627,0.38332836,0,1460,291.4,507.9598972,258023.2571,0,0,1,1,0,0,0,1,1,312.2142857,112.6666667,461.875,0,0,0,0,0,0,6,676,8,3695,8192,7516,3,20,212782.0,0.0,212782,212782,20700000.0,0.0,20700000,20700000
3192,443,6,21499211,6,8,709,3695,388,0,118.1666667,159.6225757,1460,0,461.875,652.749446,204.8447266,0.651186688,1653785.462,5897639.796,21300000,1,140363,28072.6,24942.24579,47461,359,21500000,3064949.286,8033076.388,21300000,1,0,0,0,0,132,172,0.279080009,0.372106679,0,1460,293.6,507.6109027,257668.8286,0,0,1,1,0,0,0,1,1,314.5714286,118.1666667,461.875,0,0,0,0,0,0,6,709,8,3695,8192,7483,3,20,216884.0,0.0,216884,216884,21300000.0,0.0,21300000,21300000
3223,443,6,20915259,6,8,708,3695,387,0,118.0,159.2846509,1460,0,461.875,652.749446,210.5161595,0.669367757,1608866.077,5737316.023,20700000,1,139824,27964.8,24867.99477,46806,257,20900000,2981452.429,7814795.968,20700000,1,0,0,0,0,132,172,0.286871896,0.382495861,0,1460,293.5333333,507.5976847,257655.4095,0,0,1,1,0,0,0,1,1,314.5,118.0,461.875,0,0,0,0,0,0,6,708,8,3695,8192,7484,3,20,211452.0,0.0,211452,211452,20700000.0,0.0,20700000,20700000
3225,443,6,4589218,11,12,2008,4434,1078,0,182.5454545,315.1251699,1460,0,369.5,539.4651392,1403.724992,5.011747099,208600.8182,904656.878,4257330,1,331661,33166.1,37481.10655,92933,44,4497862,408896.5455,1292149.457,4304270,1,0,0,0,0,232,252,2.396922526,2.614824574,0,1460,268.4166667,440.8520324,194350.5145,0,0,1,1,0,0,0,1,1,280.0869565,182.5454545,369.5,0,0,0,0,0,0,11,2008,12,4434,8192,7856,6,20,0.0,0.0,0,0,0.0,0.0,0,0
